STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030818 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030818 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030827 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030829 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030829 21:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030829 22:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030829 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030830 00:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030830 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030830 15:00,0.3, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030901 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030917 18:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030917 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20030918 01:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031001 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031030 06:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031030 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031101 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031101 11:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031102 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031103 02:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031103 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031106 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031122 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031122 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031122 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031201 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20031201 16:00,999.99,{, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040101 00:00,999.99,}, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040101 01:00,999.99,{, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040101 11:00,999.99,}, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040103 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040103 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040120 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040125 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040125 18:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040125 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040126 11:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040131 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040131 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040201 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040201 11:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040204 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040204 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040205 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040211 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040211 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040212 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040219 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040219 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040220 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040229 00:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040229 04:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040301 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040304 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040304 18:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040304 19:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040304 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040304 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040305 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040401 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040402 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040402 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040402 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040402 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040403 00:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040403 03:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040403 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040405 18:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040405 19:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040406 02:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040408 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040408 18:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040408 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 08:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 10:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 18:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040409 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 00:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 02:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 03:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 04:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 06:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040410 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040411 11:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040411 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040412 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040421 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040421 13:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 10:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 11:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 12:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 13:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040422 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040423 00:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040423 02:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040423 07:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040425 02:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040425 04:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040429 04:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040429 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040429 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040430 09:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040430 11:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040430 13:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040501 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040501 06:00,999.99,{, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040501 08:00,999.99,}, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040512 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040512 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040512 16:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040512 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040512 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040513 05:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040513 14:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040522 13:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040524 21:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040524 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040524 23:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040529 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040601 01:00,0,g, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040601 08:00,999.99,{, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040701 00:00,999.99,}, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040701 01:00,999.99,{, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040701 19:00,999.99,}, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040701 20:00,999.99,[, 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040701 22:00,999.99,], 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040716 15:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040716 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040716 19:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040716 20:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040717 01:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040720 17:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040722 16:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040722 20:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040722 22:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040722 23:00,0.2, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040723 00:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040723 03:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040723 08:00,0.1, , 
COOP:050843,BOULDER 2 CO US,1650.5,40.03389,-105.28111,20040723 12:00,0.1, , 
